Date,0,1
8-Apr-16,3.0,4.0
8-Apr-17,2.0,
8-Aug-15,1.0,
8-Aug-16,2.0,5.0
8-Aug-17,4.0,8.0
8-Dec-15,2.0,2.0
8-Dec-16,5.0,3.0
8-Dec-17,5.0,11.0
8-Feb-16,2.0,1.0
8-Feb-17,3.0,8.0
8-Feb-18,9.0,11.0
8-Jan-16,1.0,5.0
8-Jan-17,1.0,1.0
8-Jan-18,9.0,6.0
8-Jul-15,,5.0
8-Jul-16,1.0,7.0
8-Jul-17,1.0,1.0
8-Jun-16,2.0,3.0
8-Jun-17,4.0,7.0
8-Mar-16,4.0,2.0
8-Mar-17,1.0,9.0
8-May-16,1.0,1.0
8-May-17,5.0,4.0
8-Nov-15,,1.0
8-Nov-16,3.0,5.0
8-Nov-17,5.0,12.0
8-Oct-15,4.0,2.0
8-Oct-16,2.0,
8-Oct-17,,2.0
8-Sep-15,,5.0
8-Sep-16,2.0,4.0
8-Sep-17,7.0,7.0
9-Apr-16,,2.0
9-Apr-17,1.0,1.0
9-Aug-15,1.0,1.0
9-Aug-16,3.0,2.0
9-Aug-17,7.0,9.0
9-Dec-15,7.0,2.0
9-Dec-16,1.0,4.0
9-Dec-17,2.0,
9-Feb-16,2.0,2.0
9-Feb-17,3.0,7.0
9-Feb-18,9.0,10.0
9-Jan-16,1.0,
9-Jan-17,7.0,3.0
9-Jan-18,8.0,10.0
9-Jul-15,2.0,5.0
9-Jul-16,,2.0
9-Jul-17,1.0,1.0
9-Jun-16,1.0,4.0
9-Jun-17,6.0,4.0
9-Mar-16,1.0,4.0
9-Mar-17,2.0,7.0
9-May-16,2.0,4.0
9-May-17,6.0,6.0
9-Nov-15,3.0,3.0
9-Nov-16,1.0,6.0
9-Nov-17,7.0,10.0
9-Oct-15,,5.0
9-Oct-16,2.0,
9-Oct-17,4.0,5.0
9-Sep-15,,5.0
9-Sep-16,2.0,3.0
9-Sep-17,2.0,
